"comp","post_bugs","size","complexity","prior_changes","change_churn","prior_bugs","total","minor","major","ownership","entropy","review_rate","review_churn_rate","voters","minor_voters","major_voters","voter_ownership","self_reviews","too_quick","little_discussion","median_revspeed","mean_revspeed","median_discussion","mean_discussion","minor_wrote_no_major_revd","minor_wrote_no_owner_revd","median_voterscore","mean_voterscore","actors","minor_actors","major_actors","actor_ownership","owner_more_author","median_maxexp","mean_maxexp","median_minexp","mean_minexp","subsystem"
"qtdeclarative.examples/quick/demos/tweetsearch/content",0,62,0,1,19,1,1,0,1,1,0,1,1,5,0,5,1,0,1,0,4.63561157464939,4.63561157464939,0.000355050594709746,0.000355050594709746,0,0,0,0,9,0,9,1,0,1,1,0.7,0.8,"qtdeclarative"
"qtdeclarative.examples/quick/dialogs/systemdialogs",0,1,1.99999990000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/draganddrop",0,1,1.99999990000001,3,16,1,3,0,3,0.333333333333333,1,1,1,7,0,7,0.75,0,2,0,4.63561157464939,32.728552233546,0.000355050594709746,0.0056809883080445,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882352941176,"qtdeclarative"
"qtdeclarative.examples/quick/embeddedinwidgets",0,18,0.0555555608024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/imageelements",0,1,1.99999990000001,3,16,1,3,0,3,0.333333333333333,1,1,1,7,0,7,0.75,0,2,0,4.63561157464939,32.728552233546,0.000355050594709746,0.0056809883080445,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882352941176,"qtdeclarative"
"qtdeclarative.examples/quick/imageprovider",0,42,0.166666668650794,1,109,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684036394,460.197684036394,0.001194743130227,0.001194743130227,0,0,0,0,11,0,11,1,0,1,1,0.666666666666667,0.611111111111111,"qtdeclarative"
"qtdeclarative.examples/quick/keyinteraction",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,0,2,0,48.8935002317691,1329.77964588248,0.00627508627296463,0.00730952171883826,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/localstorage/localstorage",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/models/abstractitemmodel",0,83,0.132530121527072,2,260,1,2,0,2,0.5,1,1,1,7,0,7,1,0,0,0,783.010606724079,783.010606724079,0.0300091362709959,0.0300091362709959,0,0,0,0,13,0,13,1,0,1,1,0.666666666666667,0.708333333333333,"qtdeclarative"
"qtdeclarative.examples/quick/models/objectlistmodel",0,65,0.138461539786982,1,232,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684036394,460.197684036394,0.001194743130227,0.001194743130227,0,0,0,0,11,0,11,1,0,1,1,0.666666666666667,0.611111111111111,"qtdeclarative"
"qtdeclarative.examples/quick/models/stringlistmodel",0,15,0.0666666728888888,1,77,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684036394,460.197684036394,0.001194743130227,0.001194743130227,0,0,0,0,11,0,11,1,0,1,1,0.666666666666667,0.611111111111111,"qtdeclarative"
"qtdeclarative.examples/quick/mousearea",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,1,2,0,48.8935002317691,1329.77964588248,0.00627508627296463,0.00730952171883826,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/particles/affectors",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/particles/customparticle",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/particles/emitters",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,1,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/particles/imageparticle",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/particles/itemparticle/content",0,27,0,1,27,1,1,0,1,1,0,1,1,5,0,5,1,0,1,0,4.63561157464939,4.63561157464939,0.000355050594709746,0.000355050594709746,0,0,0,0,6,0,6,1,0,1,1,0.7,0.7,"qtdeclarative"
"qtdeclarative.examples/quick/particles/system",0,1,1.99999990000001,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.8935002317691,48.8935002317691,0.00851085863068821,0.00851085863068821,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,"qtdeclarative"
"qtdeclarative.examples/quick/positioners",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,0,2,0,48.8935002317691,540.872633687355,0.00851085863068821,0.0103583022066431,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/righttoleft",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,9,0,9,0.8,0,2,0,48.8935002317691,94.8171458824766,0.00851085863068821,0.0103583022066431,0,0,0,0,14,0,14,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/customgeometry",0,136,0.154411765327638,3,476,0,3,0,3,0.333333333333333,0.992033075244487,1,1,3,0,3,0.666666666666667,1,1,0,93.1513888888889,95.5110164699468,0.00121065375302663,0.0059661893608168,0,0,0,0,10,0,10,0.833333333333333,0,1,0.96969696969697,0.8,0.627124183006536,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/graph",0,294,0.112244898261141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/openglunderqml",1,110,0.118181818983471,4,453,0,4,0,4,0.25,0.994335011211582,1,1,4,0,4,0.75,1,1,0,143.06719658637,190.406499029576,0.00174169051287695,0.00504282383879442,0,0,0,0,13,0,13,0.875,0,0.998868778280543,0.981915449746332,0.8,0.684926470588235,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/shared",0,189,0.0529100534111587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,0.984848484848485,0.984848484848485,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/simplematerial",0,114,0.140350877947061,3,245,0,3,0,3,0.333333333333333,1,1,1,3,0,3,0.666666666666667,1,1,0,93.1513888888889,95.5110164699468,0.00121065375302663,0.0059661893608168,0,0,0,0,9,0,9,0.8,0,1,0.996969696969697,0.8,0.585882352941177,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/textureinsgnode",0,73,0.0684931519609683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,0.984848484848485,0.984848484848485,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/textureinthread",0,189,0.100529101005011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,1,1,1,0.996212121212121,"qtdeclarative"
"qtdeclarative.examples/quick/scenegraph/threadedanimation",0,94,0.148936171118153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/shadereffects",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,1,2,0,48.8935002317691,456.702337520107,0.00851085863068821,0.0103583022066431,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/text",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,1,2,0,48.8935002317691,246.414881074114,0.00851085863068821,0.0103583022066431,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/textureprovider",0,159,0.169811321276848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/threading",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,0,2,0,48.8935002317691,128.828426370281,0.00851085863068821,0.0103583022066431,0,0,0,0,13,0,13,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/threading/threadedlistmodel",0,49,0,1,12,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.398656237099633,0.398656237099633,2.12476627570967e-05,2.12476627570967e-05,0,0,0,0,5,0,5,1,0,1,1,0.264705882352941,0.264705882352941,"qtdeclarative"
"qtdeclarative.examples/quick/threading/workerscript",0,24,0,2,35,0,1,0,1,1,0,1,1,3,0,3,1,0,0,0,276.320161290323,276.320161290323,0.141129032258065,0.141129032258065,0,0,0,0,4,0,4,1,1,1,1,1,1,"qtdeclarative"
"qtdeclarative.examples/quick/touchinteraction",0,1,1.99999990000001,4,57,1,4,0,4,0.25,1,1,1,7,0,7,0.8,1,2,0,48.8935002317691,899.324869459712,0.00851085863068821,0.0103583022066431,0,0,0,0,12,0,12,0.833333333333333,0,1,0.972222222222222,0.7,0.593790849673203,"qtdeclarative"
"qtdeclarative.examples/quick/tutorials/gettingStartedQml/filedialog",0,181,0.165745856814505,1,559,1,1,0,1,1,0,1,1,5,0,5,1,0,1,0,4.63561157464939,4.63561157464939,0.000355050594709746,0.000355050594709746,0,0,0,0,10,0,10,1,0,1,1,0.7,0.725,"qtdeclarative"
"qtdeclarative.examples/quick/tutorials/samegame/samegame2",0,63,0,1,63,1,1,0,1,1,0,1,1,5,0,5,1,0,1,0,4.63561157464939,4.63561157464939,0.000355050594709746,0.000355050594709746,0,0,0,0,6,0,6,1,0,1,1,0.7,0.7,"qtdeclarative"
"qtdeclarative.examples/quick/tutorials/samegame/samegame3",0,174,0,1,174,1,1,0,1,1,0,1,1,5,0,5,1,0,1,0,4.63561157464939,4.63561157464939,0.000355050594709746,0.000355050594709746,0,0,0,0,6,0,6,1,0,1,1,0.7,0.7,"qtdeclarative"
"qtdeclarative.examples/quick/tutorials/samegame/samegame4/content",0,227,0,2,231,2,2,0,2,0.5,0,1,1,7,0,7,1,1,1,0,27.4066946762136,27.4066946762136,0.0779553030751327,0.0779553030751327,0,0,0,0,8,0,8,1,0,1,1,0.85,0.85,"qtdeclarative"
"qtdeclarative.examples/quick/views",0,1,1.99999990000001,2,43,0,2,0,2,0.5,1,1,1,7,0,7,1,0,0,0,276.674536462641,276.674536462641,0.00893070489844683,0.00893070489844683,0,0,0,0,13,0,13,1,0,1,1,0.666666666666667,0.658333333333333,"qtdeclarative"
"qtdeclarative.examples/quick/window",0,13,0.15384616035503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,1,1,1,1,0.998076923076923,"qtdeclarative"
"qtdeclarative.src/imports/dialogs",0,762,0.207349081468852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,1,0,1,1,1,1,"qtdeclarative"
"qtdeclarative.src/imports/folderlistmodel",0,752,0.166223404366194,21,2870,1,17,14,3,0.142857142857143,0.984897148624285,1,1,22,14,8,0.954545454545455,3,6,1,117.320304568528,2213.30366859434,0.00306748466257669,0.0811496459054024,12,17,0.0476190476190476,0.0416666666666667,44,25,19,0.96551724137931,0,1,0.987704640980236,0.916666666666667,0.823483198273364,"qtdeclarative"
"qtdeclarative.src/imports/localstorage",1,389,0.177377892242319,15,918,1,12,0,12,0.2,1,1,1,13,0,13,0.9375,1,3,1,98.0338853988197,1164.68351418268,0.00323624595469256,0.0134403027191551,0,0,0,0.0166666666666667,28,13,15,0.95,0,1,0.993939339635321,0.886904761904762,0.80155987394958,"qtdeclarative"
"qtdeclarative.src/imports/models",1,14,0.142857148979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,0,1,1,1,0.991666666666667,"qtdeclarative"
"qtdeclarative.src/imports/particles",0,14,0.142857148979592,6,188,0,3,0,3,0.5,1,1,1,5,0,5,0.833333333333333,0,2,0,2.89368787464738,2.89368787464738,0.00305940431918343,0.00305940431918343,1,1,0,0,11,0,11,0.875,0,1,1,0.714285714285714,0.634554446778712,"qtdeclarative"
"qtdeclarative.src/imports/qtquick2",0,14,0.142857148979592,7,69,0,5,0,5,0.428571428571429,1,1,1,6,0,6,0.875,3,3,0,58.7916666666667,204.841877502184,0.00190839694656489,0.0486027272956279,1,1,0,0.0158730158730159,13,0,13,0.9,0,1,0.999335548172757,0.714285714285714,0.656750700280112,"qtdeclarative"
"qtdeclarative.src/imports/widgets",1,177,0.220338983491334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,1,1,1,0.993055555555556,"qtdeclarative"
"qtdeclarative.src/imports/window",0,14,0.142857148979592,4,134,0,4,0,4,0.25,1,1,1,5,0,5,0.75,0,2,2,512.414789863624,635.744558991087,0.0191778127458694,0.025219218288624,0,0,0,0,11,0,11,0.8,0,1,0.989547511312217,0.8,0.585882352941177,"qtdeclarative"
"qtdeclarative.src/imports/xmllistmodel",1,801,0.162297128693846,21,3142,4,14,9,5,0.142857142857143,0.984343143036858,1,1,22,12,10,0.909090909090909,3,4,2,111.451209194833,1609.53902343174,0.00315186530863462,0.0312811957366644,10,11,0,0.0277777777777778,39,17,22,0.928571428571429,0,1,0.959791060450367,0.875,0.775880352140856,"qtdeclarative"
"qtdeclarative.src/particles",3,6566,0.187176363094926,29,16179,7,18,15,3,0.310344827586207,0.981507693873948,1,1,29,15,14,0.96551724137931,3,7,5,311.79012345679,2034.84230298991,0.0303030303030303,0.113197726937112,12,13,0,0.0594530321046373,47,28,19,0.977272727272727,0,0.977272727272727,0.986408654748651,0.977272727272727,0.912363383051886,"qtdeclarative"
"qtdeclarative.src/plugins/accessible/quick",2,513,0.226120857850659,35,1463,0,13,7,6,0.342857142857143,0.97712512449348,1,1,17,8,9,0.972222222222222,6,7,1,333,4355.52991529212,0.0277777777777778,0.0995325099792354,4,8,0.2,0.152380952380952,31,22,9,0.979591836734694,0,0.995049504950495,0.989533755899425,0.979591836734694,0.89831761073615,"qtdeclarative"
"qtdeclarative.src/plugins/accessible/shared",2,148,0.277027027515522,14,1035,0,6,0,6,0.357142857142857,1,1,1,9,0,9,0.933333333333333,1,2,2,23.8333333333333,310.950861227168,0.00900900900900901,0.0551397518699532,0,0,0.214285714285714,0.147619047619048,18,7,11,0.958333333333333,0,0.98866469664789,0.981729711115215,0.958333333333333,0.846741095086683,"qtdeclarative"
"qtdeclarative.src/plugins/qmltooling/qmldbg_qtquick2",0,915,0.182513661291529,31,4387,0,10,5,5,0.387096774193548,0.973495730481292,1,1,16,5,11,0.96875,0,11,0,98.8479603424179,2319.37815797713,0.00866596638655462,0.0249258501342098,6,8,0.032258064516129,0.102304147465438,28,11,17,0.973684210526316,0,0.990580308030803,0.986937910365158,0.938536953242836,0.858167072970723,"qtdeclarative"
"qtdeclarative.src/plugins/qmltooling/qmldbg_tcp",2,175,0.15428571476898,14,192,0,10,0,10,0.214285714285714,0.984102346301582,1,1,14,0,14,0.933333333333333,2,5,0,150.231108490566,1762.38012445697,0.0169540229885057,0.0319493710864618,0,0,0.0714285714285714,0.0714285714285714,20,0,20,0.947368421052632,0,1,0.990559231184145,0.857142857142857,0.785120370911474,"qtdeclarative"
"qtdeclarative.src/plugins/qmltooling/shared",1,680,0.164705882475779,21,2155,0,5,2,3,0.428571428571429,1,1,1,10,3,7,0.954545454545455,0,5,2,124.242216981132,2240.49656229237,0.00892857142857143,0.0298600476736789,3,3,0,0.118012422360248,23,13,10,0.962962962962963,0,0.986111111111111,0.984340733202449,0.941176470588235,0.849459682575151,"qtdeclarative"
"qtdeclarative.src/qml",0,2,0,4,253,0,4,0,4,0.25,0.957050446009282,1,1,6,0,6,0.6,2,3,0,5.32432811854982,799.699917272352,0.00747331039854273,0.0349871142021046,0,0,0,0.05,15,0,15,0.714285714285714,0,1,0.915120593692022,0.714285714285714,0.496614030227476,"qtdeclarative"
"qtdeclarative.src/qml/animations",0,1183,0.24767540158515,16,2763,1,7,0,7,0.5,0.990723046360706,1,1,10,0,10,0.941176470588235,2,2,3,631.530784161491,2262.48597110086,0.0458333333333333,0.114615212202159,0,0,0,0,26,15,11,0.952380952380952,0,0.994252873563218,0.978211874607237,0.952380952380952,0.848644586039544,"qtdeclarative"
"qtdeclarative.src/qml/debugger",9,2646,0.169312169343563,57,12139,0,13,8,5,0.280701754385965,0.97902870310869,1,1,19,8,11,0.982758620689655,3,12,5,122.111258570398,853.59562471613,0.0165300546448087,0.0568745300605667,6,8,0.263157894736842,0.154567453115547,33,20,13,0.986111111111111,0,0.986111111111111,0.990857374423275,0.947368421052632,0.919530521516716,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/code",0,58,0,3,280,0,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,763.680405720647,0.000672494956287828,0.0141201364285705,0,0,0,0.111111111111111,11,0,11,0.75,0,1,0.998201438848921,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/delegatemodel/visualdatamodel_rootindex",1,10,0.100000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,1,1,1,0.75,0.75,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml",0,45,0,1,45,0,1,0,1,1,0,1,1,4,0,4,1,0,1,0,2.22589425817402,2.22589425817402,0.000672494956287828,0.000672494956287828,0,0,1,1,5,0,5,1,1,1,1,0.666666666666667,0.666666666666667,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/integrating-javascript",0,47,0,2,59,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/integrating-javascript/includejs",0,97,0,2,121,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/integrating-javascript/scarceresources",0,170,0.0588235299653979,2,359,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/context",0,9,0.111111120987654,3,74,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/context-advanced",0,17,0.117647064013841,3,142,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/functions-qml",0,14,0.0714285780612244,3,79,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/loading",0,25,0.12000000352,3,107,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/properties-qml",0,12,0.0833333409722222,3,75,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/signals-qml",0,18,0.0555555608024691,3,143,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/qtbinding/variantlistmap",0,15,0.0666666728888888,3,85,1,3,0,3,0.333333333333333,1,1,1,6,0,6,0.666666666666667,0,2,0,2.22589425817402,102.573680574448,0.000672494956287828,0.00900317736424304,0,0,0,0.111111111111111,11,0,11,0.75,0,1,1,0.583333333333333,0.486519607843137,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qml/workerscript",0,4,0,1,4,0,1,0,1,1,0,1,1,3,0,3,1,1,0,0,44.7130124777184,44.7130124777184,0.00303030303030303,0.00303030303030303,0,0,0,0,4,0,4,1,1,1,1,0.928571428571429,0.928571428571429,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qtjavascript/evaluation",0,7,0.142857155102041,2,63,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qtjavascript/registeringobjects",0,11,0.0909090991735537,2,69,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/doc/snippets/qtjavascript/registeringvalues",0,8,0.1250000109375,2,65,0,2,0,2,0.5,1,1,1,5,0,5,0.5,0,2,0,1.31227524763682,1.31227524763682,0.000346871309522462,0.000346871309522462,0,0,0.25,0.25,9,0,9,0.666666666666667,0,1,1,0.5,0.398692810457516,"qtdeclarative"
"qtdeclarative.src/qml/qml",46,29486,0.210676253139759,308,79979,24,61,55,6,0.155844155844156,0.951486488362382,1,1,71,63,8,0.993569131832797,36,52,39,236.2,3127.01220145501,0.027027027027027,0.0962679483076106,75,131,0.0649350649350649,0.0672004844030567,119,105,14,0.995049504950495,0,0.995049504950495,0.993476734159236,0.987777777777778,0.946379577337025,"qtdeclarative"
"qtdeclarative.src/qml/qml/ftw",0,3630,0.189531680463098,22,9444,2,15,12,3,0.227272727272727,0.980445792286263,1,1,19,8,11,0.956521739130435,3,5,2,66.7875870779311,9168.97205026898,0.00374786336761286,0.0469781660574655,10,12,0,0.041501976284585,35,16,19,0.964285714285714,0,0.995049504950495,0.991531876466499,0.952731092436975,0.860350069514985,"qtdeclarative"
"qtdeclarative.src/qml/qml/parser",11,7949,0.228204805645638,11,13187,3,6,0,6,0.363636363636364,0.994234282727129,1,1,14,0,14,0.833333333333333,2,5,0,41.2448979591837,3790.34160864179,0.0133333333333333,0.209353264588208,0,0,0,0.0227272727272727,25,12,13,0.941176470588235,0,0.976190476190476,0.942475583392127,0.941176470588235,0.86116328884495,"qtdeclarative"
"qtdeclarative.src/qml/qml/rewriter",0,162,0.160493827678708,3,452,0,2,0,2,0.666666666666667,1,1,1,5,0,5,0.75,0,2,0,0.398656237099633,46.9386264158036,2.12476627570967e-05,0.00855470310503859,0,0,0,0,16,0,16,0.833333333333333,0,1,0.999174917491749,0.714285714285714,0.584267040149393,"qtdeclarative"
"qtdeclarative.src/qml/qml/v4",0,6303,0.309852451224657,69,11979,5,19,15,4,0.260869565217391,0.957381364922367,1,1,20,12,8,0.985714285714286,9,17,7,141.502731377877,860.624596254405,0.0101175268267757,0.0507840826896604,10,17,0.159420289855072,0.125465838509317,38,29,9,0.986666666666667,0,0.995049504950495,0.992078018560457,0.986111111111111,0.924373962993777,"qtdeclarative"
"qtdeclarative.src/qml/qml/v8",13,8892,0.256747638334944,117,21749,8,35,29,6,0.162393162393162,0.943844189864929,1,1,39,28,11,0.991666666666667,11,19,12,173.356613869863,3666.36695599982,0.0131784289925438,0.058776137468663,21,42,0.0512820512820513,0.0726495726495727,77,63,14,0.992805755395683,0,0.995049504950495,0.995469557520947,0.986666666666667,0.920029412907995,"qtdeclarative"
